Title,country_clean
Necklace,Egypt
Necklace of Ball Beads,Egypt
Disk Amulet,Egypt
Ointment jar,Egypt
Kohl jar,Egypt
String of disc beads,Egypt
Gold fragments (25),Egypt
Scarab from a Ring,Egypt
Scarab Ring,Egypt
Cuff bracelet of barrel beads,Egypt
Amulet Depicting the God Min,Egypt
Amulet in the Form of Wepwawet,Egypt
Amulet of Wepwawet,Egypt
Lion Amulet from a Bracelet,Egypt
Heh Amulet Symbolizing Eternity,Egypt
Heh Amulet Symbolizing Eternity,Egypt
Heh Amulet Symbolizing Eternity,Egypt
Bowl,Egypt
Gold fragments (37),Egypt
Gold fragments (box),Egypt
String of cylinder beads,Egypt
Amulet in the Form of Harpokrates,Egypt
Amulet in the Form of a Beetle,Egypt
Knot Bracelet,Egypt
Lamp,Egypt
Kohl stick,Egypt
Kohl stick,Egypt
Kohl stick,Egypt
Spatula,Egypt
Kohl stick,Egypt
Kohl stick,Egypt
Kohl stick,Egypt
Model of a house,Egypt
Offering tray,Egypt
Bowl,Egypt
Kohl jar (?),Egypt
String of beads,Egypt
String of ring beads with scrarab,Egypt
"Necklace, amulets",Egypt
"Necklace, beads, scarab",Egypt
"Necklace, stones",Egypt
Sickle Insert,Egypt
Blade,Egypt
Blade Fragment,Egypt
Notched Blade,Egypt
Blade Fragment,Egypt
Beads,Nubia
Needle,Nubia
Necklace,Nubia
Model of a house,Egypt
Model of a house,Egypt
Ax (?),Egypt
Hammer (?),Egypt
Lamp wick holder,Egypt
Model Fire-stick,Egypt
Cartouche-shaped toilet dish,Egypt
Model Fire-stick,Egypt
Arrow,Egypt
Head of a Was Scepter,Egypt
Vessel fragment,Egypt
Vase,Egypt
Fragment of a funerary book (probably Coffin Texts),Egypt
"Stela of Intef and his wife, Dedetamun",Egypt
Ink well,Egypt
Dish of beads from a girdle,Egypt
Boomerang,Egypt
Harp,Egypt
Quiver,Egypt
"Canopic chest, anonymous",Egypt
Coffin,Egypt
Stela of Seankhptah,Egypt
Drinking Cup,Nubia
Mekes staff,Egypt
Papyrus fragment,Egypt
Coffin pegs,Egypt
Papyrus burnisher,Egypt
Model boat masts (2),Egypt
Amulet,Egypt
Amulet,Egypt
Tool,Egypt
Coffin of Hekaib-Hapy,Egypt
Coffin of Nefnefret,Egypt
Coffin of Entemaemsaf,Egypt
Rishi coffin,Egypt
Rishi coffin,Egypt
Inscribed Pot Fragment,Egypt
Inscribed Pot Fragment,Egypt
Inscribed Pot Fragment,Egypt
Inscribed Pot Fragment,Egypt
Inscribed Pot Fragment,Egypt
Jar lid,Egypt
Pair of Sandals,Egypt
Embalmer's Tool,Egypt
Clapper,Egypt
Fragment of a Magic Object,Egypt
Circular Toilet Box,Egypt
Pot fragment inscribed with the name Hori,Egypt
"Sealing, rope",Egypt
Shabti leg,Egypt
Linen fragments,Egypt
Preserved Goose in Half of a Wooden Case,Egypt
Preserved Shoulder of Beef and Half of a Food Box,Egypt
"Chair seat fragment, woven",Egypt
Bow handle fragment (?),Egypt
Parts of a chair,Egypt
Headrest,Egypt
Sealing,Egypt
Two broad collar terminals,Egypt
"Beads, string",Egypt
Butt End of a Javelin,Egypt
Knife or Dagger Blade,Egypt
Model Jar stand,Egypt
Vase,Egypt
Hoe,Egypt
Shroud fragment,Egypt
Fragment of a Composite Bow,Egypt
Fragment of a rishi coffin,Egypt
Jar,Egypt
"Shroud, Ahmose Penhet, son of Ahhotep",Egypt
Bead,Egypt
Tenon From a Coffin,Egypt
Seal Impression,Egypt
"Shroud of Ahmose Penhet, Son of Ahhotep",Egypt
Inscribed Pot Fragment,Egypt
Jar,Egypt
Headrest,Egypt
Stela from a Chapel Niche of Anu,Egypt
Lower half of the figure of the Zab priest Anu,Egypt
Plaque from Foundation Deposit,Egypt
Plaque from Foundation Deposit,Egypt
Plaque from Foundation Deposit,Egypt
Plaque from a Foundation Deposit of Senwosret I,Egypt
Plaque from Foundation Deposit,Egypt
Plaque from Foundation Deposit,Egypt
Plaque from Foundation Deposit,Egypt
Toilet Dish,Egypt
Ostracon,Egypt
Ostracon,Egypt
"Inlay, nursing calf",Egypt
Relief Showing a Seated Woman Smelling the Blossom of a Water Lily,Egypt
Model butcher shop and brewery,Egypt
Model farmyard and butchery,Egypt
Model of Two Donkeys with Drivers,Egypt
Model Boat,Egypt
Model Boat,Egypt
Model Boat with Troop of Soldiers,Egypt
"Model of Brewers, Bakers, and Butchers",Egypt
Model of a granary with scribe and overseer,Egypt
Model granary,Egypt
Model group of donkeys and men,Egypt
"Model duck, trussed",Egypt
Model oars (11),Egypt
1 rudder and 8 oars from model boat,Egypt
Figure of a brewer,Egypt
Mast fitting from model boat,Egypt
"Bowl, Senetmenet",Egypt
"Pot, Senetmenet",Egypt
"Pot, Senetmenet",Egypt
"Weight, 9 grams",Egypt
"Weight, 1/2 kedet",Egypt
Pottery ostracon,Egypt
Fragment of scribal palette with names of Amenemhat II,Egypt
Ovoid vase of Merery,Egypt
Vase,Egypt
"Paint grinder, pestle",Egypt
Jar,Egypt
"Dish, shallow",Egypt
Animal-headed Rattle,Egypt
Adze blade,Egypt
Knife blade,Egypt
Adze blade,Egypt
Ax blade,Egypt
Ax blade,Egypt
Ax blade,Egypt
Blade inscribed for the Overseer of Upper Egypt Idi,Egypt
Bow,Egypt
Handle of a Shield,Egypt
String of 33 scarab beads,Egypt
String of 49 barrel beads,Egypt
String of pendants and beads,Egypt
String of 39 ball beads,Egypt
String of 3 barrel and 3 ovoid beads,Egypt
String of 41 spheroid beads,Egypt
String of barrel-shaped beads,Egypt
String of 42 barrel beads,Egypt
String of 22 spheroid beads,Egypt
String of small barrel-shaped beads,Egypt
String of 37 small spheroid beads,Egypt
String of 33 ball beads,Egypt
String of cylindrical beads alternating with dragon fly and star amulets,Egypt
String of 57 ball beads,Egypt
String of 28 barrel beads,Egypt
String of numerous barrel beads with one large lentoid bead,Egypt
String of ball beads,Egypt
String of disk and ball beads,Egypt
String of ball and disk beads,Egypt
"String of 1 barrel, 3 cylindrical, 1 nasturtium seed, and 25 ball beads",Egypt
String of beads and pendants,Egypt
String of 16 interlocked cross-shaped beads,Egypt
String of beads with 1 lion and 1 Horus amulet,Egypt
String of 23 ovoid beads and one uninscribed scarab,Egypt
String of 62 spherical and 2 barrel beads,Egypt
Ax,Egypt
Ax blade,Egypt
Dagger,Egypt
Weapon attachment (?),Egypt
Shell Inscribed with the Cartouche of Senwosret I,Egypt
Shell Inscribed with the Cartouche of Senwosret I,Egypt
Archer's wrist guard,Egypt
Fish amulet,Egypt
Frog amulet,Egypt
Fly amulet,Egypt
Lion amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Thueris amulet,Egypt
Beetle amulet,Egypt
Tooth amulet,Egypt
Tooth amulet,Egypt
Female sphinx amulet,Egypt
Human headed amulet (bird?),Egypt
2 Ball beads,Egypt
Pendant,Egypt
Ball bead,Egypt
Drop pendant,Egypt
Spheroid bead,Egypt
Nasturtium seed bead,Egypt
Imitation cowry shell pendant,Egypt
Barrel bead,Egypt
Ball bead,Egypt
2 cylindrical beads,Egypt
Barrel-shaped bead,Egypt
Pear-shaped pendant,Egypt
Ball bead,Egypt
Barrel-shaped bead,Egypt
Ball bead,Egypt
Uraeus amulet,Egypt
Bead pendant,Egypt
Lion amulet,Egypt
Cowrie shell amulet,Egypt
Cornflower amulet,Egypt
Cynocephalus ape amulet,Egypt
Falcon amulet,Egypt
Drop pendant,Egypt
Cowrie-shaped bead from girdle,Egypt
2 Drop pendants,Egypt
Sacred eye amulet,Egypt
Female sphinx amulet,Egypt
Hippopotamus head amulet,Egypt
Ape amulet,Egypt
Ape amulet,Egypt
Ape amulet,Egypt
Ape amulet,Egypt
Ape amulet,Egypt
Ape amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Amulet with crocodiles,Egypt
Tooth-shaped pendant,Egypt
Falcon amulet,Egypt
Turtle amulet,Egypt
Frog amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Falcon amulet,Egypt
Female sphinx amulet,Egypt
Female sphinx amulet,Egypt
Female sphinx amulet,Egypt
Female sphinx amulet,Egypt
Female sphinx amulet,Egypt
Wedjat eye amulet,Egypt
Hippopotamus head amulet,Egypt
Hippopotamus head amulet,Egypt
Hippopotamus head amulet,Egypt
Hippopotamus head amulet,Egypt
Sphinx amulet,Egypt
Cowrie-shell beads from a girdle,Egypt
Lion amulet,Egypt
Falcon amulet,Egypt
Hippopotamus head amulet,Egypt
Fish amulet,Egypt
Ape amulet,Egypt
Scarab amulet,Egypt
Vulture amulet,Egypt
Snake's head amulet,Egypt
Ape amulet,Egypt
Ape amulet,Egypt
Bound ox amulet,Egypt
Sa-sign amulet,Egypt
Spacer from bracelet,Egypt
Cylinder amulet,Egypt
Fragment of a bracelet,Egypt
Sa-sign amulet,Egypt
Cartouche amulet flanked by uraei,Egypt
Ibis amulet,Egypt
"Amulet, fish",Egypt
Ibis amulet,Egypt
Crowned falcon amulet,Egypt
Owl (?) amulet,Egypt
Vulture and falcon amulet,Egypt
Fly amulet,Egypt
2 Barrel-shaped beads,Egypt
Lid of amulet holder,Egypt
String of 10 hexagonal beads,Egypt
"Amulet, fish",Egypt
"30 gold beads, 2 silver beads, 2 amethyst; gold sistrum amulet",Egypt
Inlay figure of crocodile headed god,Egypt
Quail chick amulet,Egypt
2 cowrie shells,Egypt
Double bird amulet with uraeus in center,Egypt
2 Lotus flower pendants,Egypt
"String of 17 leaf pendants, 24 cylinder beads, and two terminals",Egypt
Bracelet of 22 plaques,Egypt
6 Fragments from a bracelet,Egypt
Spacer (?),Egypt
Spacer (?),Egypt
Scarab of Amenemhat I,Egypt
Falcon amulet,Egypt
Cat amulet inscribed Kheperkare (Senwosret I),Egypt
Button seal with the cartouches of Senwosret III,Egypt
Plaque inscribed Nema'atre (Amenemhat III),Egypt
Stamp Seal in the Form of a Sphinx,Egypt
Double cartouche plaque of Amenemhat II,Egypt
Cartouche plaque of Nubkare (Amenemhat II),Egypt
"Eye plaque with prenomen Khakare, of possibly Senwosret III",Egypt
Concave disk bead of Amenemhat III,Egypt
Scaraboid inscribed with Amenemhat II,Egypt
Cylinder seal inscribed with Amenemhat III,Egypt
Cylinder seal of Amenemhat II,Egypt
Shell amulet inscribed with the name of Amenemhat III,Egypt
Cylinder seal of Amenemhat II,Egypt
Scarab of King Khaneferre Sebekhotep IV,Egypt
Scarab Inscribed With the Names of Sebekhotep IV,Egypt
Scarab of Khaneferre Sebekhotep (IV),Egypt
Scarab of Khaneferre (Sebekhotep IV),Egypt
Scarab With Names of Sebekhotep IV,Egypt
"Scarab of Sebekhotep IV, son of Kemi",Egypt
Scarab with Sebekhotep,Egypt
Scarab of Sebekhotep,Egypt
Scarab inscribed with Sekhepertare,Egypt
Cylinder seal with cartouche of Nimaatre (Amenemhat III),Egypt
Scarab of Queen Sitsebek,Egypt
Cylinder seal inscribed Senwosret II,Egypt
"Cylinder seal, Senwosret II",Egypt
Cylinder seal,Egypt
Cylinder seal inscribed with Senwosret,Egypt
Cylinder seal with cartouche of Senwosret,Egypt
Cylinder seal with cartouche of Senwosret,Egypt
Cylinder seal with cartouches of Nubkaure (Amenemhat II) and Nimaatre (Amenemhat III),Egypt
"Cylinder seal with cartouches of Nebkaure,  Amenemhat II",Egypt
"Cylinder seal with cartouche of Khakaure, Senwosret III",Egypt
Cylinder seal with cartouche of Nimaatre (Amenemhat III),Egypt
Cylinder seal,Egypt
Cylinder seal inscribed Amenemhat II,Egypt
Cylinder seal,Egypt
Cylinder seal inscribed with Amenemhat III,Egypt
Cylinder seal inscribed Nemaatre,Egypt
"Cylinder seal inscribed Khakaure, prenomen of Senwosret III",Egypt
Cylinder seal,Egypt
"Cylinder seal, prenomen of Senwosret II and Amenemhat III (?)",Egypt
Cylinder seal inscribed Amenemhat II and Senwosret III,Egypt
Cylinder seal inscribed with Senwosret III and Amenemhat III,Egypt
Cylinder seal,Egypt
"Bead, Yakobher",Egypt
Seal with the name  Amenemhat,Egypt
Scarab,Egypt
Scarab,Egypt
"Scarab inscribed Khyan, son of Re",Egypt
Scarab inscribed with name of Y-Keb,Egypt
Scarab inscribed with name of Apepa,Egypt
Scarab,Egypt
Scarab,Egypt
"Scarab with name of Aahhetep, wife of Seqenen-re",Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab with the cartouch of Khakaure (Senwosret III),Egypt
Scarab with prenomen of Senwosret III,Egypt
Scarab with Khakaure (Senwosret III),Egypt
Bead,Egypt
Seal,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab Inscribed for an Official,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab Inscribed for an Official,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab of Ameny,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab of an Official,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab of the Overseer of the Troops Sebeknakht,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab of an Official,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Cylinder seal,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab Inscribed for an Official,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Cowroid Seal,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Uninscribed Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Uraeus Amulet with Seal on Base,Egypt
Double hedgehog plaque,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Bead,Egypt
Plaque,Egypt
Scarab,Egypt
Scarab of Queen Nebuhetepti,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab Inscribed for an Official,Egypt
Cowroid Seal Amulet of Prince Turi (?),Egypt
Hedgehog seal,Egypt
Cylinder Seal with Cartouche,Egypt
Scarab,Egypt
Cowroid seal,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Cylinder Seal,Egypt
Button-shaped seal,Egypt
Scarab of King Sekhemre Sewadjtawy Sebekhotep,Egypt
Scarab With Throne Name of Amenemhat VII (Sedjefakare),Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Hedgehog Seal,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
"Scarab of ""the King's Eldest Son Nehesy""",Egypt
Plate from scarab used as bezel of ring,Egypt
Hedgehog Seal,Egypt
Scarab,Egypt
"Seal in the Form of a Lion, Inscribed for Nehy's Son, Senebef",Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Canaanite Cowroid Seal Amulet with Falcon Headed Deity,Canaa
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab of the Priest Renseneb,Egypt
"Scarab, Neferhotep I",Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab with Inscription Related to Ptah,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Cowroid Seal,Egypt
Cowroid Seal,Egypt
Scaraboid,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab Inscribed for an Official,Egypt
Scarab Inscribed for an Official,Egypt
Scarab,Egypt
"Scarab, Neith",Egypt
Scarab with a Crocodile Headed Deity,Egypt
"Scarab, Horus",Egypt
"Scarab, Hathor head",Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Hippopotamus Seal,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab with a Lion Hunting Horned Animals,Egypt
Scarab,Egypt
Cowroid,Egypt
Cowroid,Egypt
Scarab,Egypt
Scarab,Egypt
Cylinder seal,Egypt
Scaraboid Plaque,Egypt
"Scarab of the ""Great Royal Wife"" Ini",Egypt
Scarab,Egypt
Scarab,Egypt
"Scarab, Pepi",Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Button Seal,Egypt
Cylinder seal,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
"Canaanite Scarab of the ""Anra"" Type",Canaa
Double-hippopotamus seal,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab with the Name of the Hyksos King Sheshi,Egypt
Seal,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
Scarab,Egypt
"Statue of Two Brothers, the Priest Sebeknakht and the Herald Ameny",Egypt
Statue of a seated man,Egypt
Statuette of the Overseer of Priests Ameny,Egypt
Statue of  Amenemhat,Egypt
"Statuette of a striding man, [...}nakht",Egypt
Head of a man,Egypt
Head and shoulder of a man who is embraced by his wife (?) whose arm and hand are preserved on his back and shoulder,Egypt
Statue of a man,Egypt
Stela of Merneptah,Egypt
Head of a male statue,Egypt
Fragmentary Statue of Neni,Egypt
Statuette of a standing woman,Egypt
Upper part of a male statue,Egypt
Female figure,Egypt
Female figure,Egypt
Figure of a Female Dwarf,Egypt
"Figurine, calf",Egypt
Magic Wand,Egypt
Magic wand fragment,Egypt
Magic wand,Egypt
Magic rod segment: lion,Egypt
Magic wand fragment,Egypt
Shabti of Nebseny,Egypt
Shabti,Egypt
Canopic jar lid,Egypt
Kohl Jar Model,Egypt
Cartonnage mask from mummy or coffin,Egypt
Model jar,Egypt
Coffin knob (?),Egypt
Plaque Inscribed with the Cartouche of Amenemhat I,Egypt
Model of Royal Attribute Signs,Egypt
Jar Stand inscribed with Sobek Prayer,Egypt
Kohl Jar,Egypt
Paddle Doll Without Hair,Egypt
"Toilet-Dish, Double Monkeys",Egypt
Jar,Egypt
Lentoid flask,Egypt
Kohl Jar and Cover,Egypt
Globular necked jar,Egypt
Kohl Jar,Egypt
Dish,Egypt
Kohl Jar,Egypt
Kohl Jar,Egypt
Kohl Jar,Egypt
Kohl Jar,Egypt
Kohl Jar,Egypt
Kohl Jar,Egypt
Kohl Jar,Egypt
Kohl Jar,Egypt
Kohl jar,Egypt
Kohl stick,Egypt
"Game piece, jackal",Egypt
Mirror Disk,Egypt
Mirror Disk,Egypt
Bronze Mirror,Egypt
Furniture element in the form of a column with lotus bud capital,Egypt
"Box, cosmetic",Egypt
Spacer Bar from Bracelet,Egypt
Five Bracelet Spacers from Bracelet 13.180.17a,Egypt
Staff of Lady Djabwet,Egypt
"Head, Lady Djabwet",Egypt
Shabti coffin and shabti of the Lady Djabwet,Egypt
Arrow,Egypt
Stela of Hetepi,Egypt
Kohl jar,Egypt
Female figure,Egypt
Female figure,Egypt
Mirror Handle,Egypt
Boat oar rest,Egypt
Toilet box lid,Egypt
Jar,Egypt
Scarab,Egypt
Offering table,Egypt
Tall cylindrical jar,Egypt
Stela of Two Brothers,Egypt
Ax blade,Egypt
Paint grinder,Egypt
"Ring, scarab",Egypt
Tweezers,Egypt
Razor-knife,Egypt
Pot,Egypt
Statue of Amenemhat,Egypt
"Statuette, Steward Shedyotef",Egypt
Fragment of female figure,Egypt
Writing board stela of Mentuhotep,Egypt
Cup,Egypt
Fragment of a Paddle Doll,Egypt
Model Pot on a Stand,Egypt
Model of a Leather Case,Egypt
Fragment of a Scribe's Writing Board,Egypt
Game piece,Egypt
Game piece,Egypt
Pot,Egypt
String of 8 beads,Egypt
Female figurine,Egypt
"Gold fragments (from shabtis), (box)",Egypt
Shell,Egypt
Club,Egypt
Polishing stone,Egypt
Blank sheet of papyrus,Egypt
Linen mark,Egypt
Chisel,Egypt
Tool,Egypt
Broad collar section,Egypt
Broad collar section,Egypt
"Vessel fragment, inscribed, Gooleti ware",Egypt
"Beads, string",Egypt
Pot,Egypt
Funerary Cone,Egypt
Uninscribed Funerary Cone,Egypt
End of bow,Egypt
Bow,Egypt
Shield handle,Egypt
Bead,Egypt
Pot,Egypt
Preliminary drawing for a relief,Egypt
Preliminary drawing of the lower part of an animal,Egypt
Preliminary drawing for a relief,Egypt
Preliminary drawing of a head and foot,Egypt
Paddle Doll,Egypt
"Sandals, leather",Egypt
Harpokrates (?) Amulet,Egypt
Mirror,Egypt
Paddle Doll,Egypt
Scarab,Egypt
Ostracon with hieratic inscription,Egypt
Bifacial Knife,Egypt
Game piece,Egypt
Female figure,Egypt
"Arrow, linen padded",Egypt
String of ball beads,Egypt
String of 16 beads,Egypt
String of 14 barrel beads,Egypt
String of 9 quatrefoil beads,Egypt
String of 5 cylindrical beads,Egypt
String of 12 ball beads,Egypt
String of 4 barrel beads,Egypt
"String of amulets and beads: 2 rhomboid beads, 1 shell, 1 disk bead, 1 bottle amulet",Egypt
String of pendants from a broad collar,Egypt
Broad collar terminal,Egypt
Inkwell,Egypt
String of 4 ball beads,Egypt
Magic wand,Egypt
Model potstand,Egypt
Mirror handle,Egypt
Papyrus burnisher,Egypt
Female statuette,Egypt
Balanites fruit,Egypt
Balanites fruit,Egypt
Right Foot from a Statue,Egypt
